step,n,n_archi,I2_min,I2_max,I2_mean,I2_absmax,r_min,r_max,r_mean,tw_min,tw_max,tw_mean,tw_absmax,phi_min,phi_max,phi_mean,phivel_min,phivel_max,phivel_mean,phivel_absmax,d_min,d_max,d_mean,d0_min,d0_max,d0_mean,eta_min,eta_max,eta_mean,tau_min,tau_max,tau_mean,dmin_nodi,xi_termo,n_naninf,n_I2_grandi,n_lontani,m0_I2pesata,m0_raggio,m0_N,m0_coer,m0_spin,m0_spin_disp,m0_vort_pos,m0_vort_neg,m0_carica,m0_coer_nucleo,m0_N_nucleo,m0_raggio_nucleo,m0_Lz,m0_Lz_norm,n_cicli_topologici,circolazione_topologica_max,circolazione_topologica_media_assoluta,circolazione_topologica_rms,corrente_arco_max,gradiente_rho_arco_media_assoluta,circolazione_topologica_media,olonomia_fase_max,olonomia_fase_media_assoluta,olonomia_fase_rms,berry_spin_max,berry_spin_media_assoluta,berry_spin_rms,berry_spin_media,spin_cluster_modulo,spin_cluster_omega,ncrit_adattivo,rho_critica,lambda_eff_min,lambda_eff_med,lambda_eff_max,lambda_eff_ratio_med,rho_su_rhoc_max,m1_N,m1_coer,m1_coer_nucleo,m1_spin,m1_Lz,n_masse,coer_01,cosphi_01,Lz_orb_01,dist_01,scala_com,rcom_01,tw_q,tw_disp,sync_rel,d0_disp,rchi_pos,rchi_neg,rchi_ratio,frac_chi_neg,dens_g0,dens_g1,dens_g2,dens_g3,dens_g4,guscio_idx,centro_N,centro_coer,centro_cosphi,guscio_N,guscio_coer,guscio_cosphi,guscio_circ
1165,2580,140724,0.0,17.355391691095395,0.6944765776607588,17.355391691095395,0.6194610819721426,12.581191365620075,9.653271100090324,-12.402297669409133,11.557358032198417,0.08246248527002709,12.402297669409133,0.004766833708387708,12.562484308742768,6.244408664146504,-32.42656856477721,39.8702247232347,0.1513171710246963,39.8702247232347,0.14637177132076898,4.371822677517272,1.3598371200150445,0.05,5.012507026720465,0.8710071321110713,0.0,14.015875911283892,6.042852579199738,1.0,1.0,1.0,6.776454977252106e-06,2.0,0,417,0,239.3575687821641,1.0974966914632893,1155,0.3334,0.24156,6.071873744460406,55,54,1,0.4143,597,0.7366456992268913,-0.010316,-0.01031562429984989,256,1.0506151660240424e-05,1.2523948570826765e-06,2.3617789909889654e-06,0.8562368807402542,1.9620788551980586,2.55011967115004e-07,24.600293057516293,6.240424296954368,7.743219351189516,0.0,0.0,0.0,0.0,0.7465390878719528,0.0043257250748026865,621.5456138957431,289.81071330642817,0.6016291669931753,0.6091702064319178,0.609170287691728,0.7614627580398972,0.059885266121079736,1344,0.2034,0.3183,0.01885,0.000733,2,0.0678,0.1657,-2e-06,20.213,10.1065,2.0,0.39113,0.69821,0.60375,0.69573,0.9839,0.9789,0.9949,0.4946,3.1745,0.4724,0.975,5.8469,10.3233,3.2519,111,0.1726,0.9965,360,0.2086,0.945,-2.0
1166,2585,140730,0.0,17.469618922374618,0.6937602903509131,17.469618922374618,0.6192013358425534,12.58523557196056,9.653801765976446,-12.48571558371413,11.558513259726611,0.07453894592616726,12.48571558371413,0.0002965179294793785,12.565932193996431,6.192783266892499,-34.60906869458893,40.891182299971504,0.1779390428733566,40.891182299971504,0.1463706572288207,4.371925176031862,1.3594008764051688,0.05,5.02110508897215,0.8715474146002595,0.0,14.029902318634763,6.039678313172641,1.0,1.0,1.0,5.428666424041066e-07,2.0,0,421,0,240.8797899338238,1.0990258172330183,1157,0.345,0.27081,6.081978758748496,54,52,2,0.4249,598,0.7356659042411454,-0.015499,-0.015499371231147752,256,2.2942079907384e-05,3.3510553028559876e-06,6.598319754042729e-06,0.8945316456516367,1.9660887209985283,9.556587698881914e-07,30.307815123307257,8.679670401242882,10.881374572454517,0.0,0.0,0.0,0.0,0.7435901466481583,0.016267762672191877,621.5450906456302,289.8104693283756,0.6015790664608781,0.6091702078424881,0.609170287691728,0.7614627598031101,0.06027946113492648,1347,0.206,0.3067,0.02003,0.000477,2,0.0712,0.1278,-2.7e-05,20.213,10.1066,2.0,0.39113,0.69911,0.60809,0.69804,0.9838,0.979,0.9951,0.4952,3.1707,0.4718,1.0078,5.8319,10.33,3.258,112,0.1392,0.9764,362,0.2057,0.9238,0.0
1167,2588,140733,0.0,17.515594123240387,0.6935288787795935,17.515594123240387,0.6189750182132452,12.588643731048569,9.653891860322043,-11.577945309639066,12.411575574344791,0.0739220193696514,12.411575574344791,0.0024083845821253544,12.558129924593336,6.2146798726536066,-34.87063932746273,41.22022276162818,0.1501421118266626,41.22022276162818,0.1463696134762015,4.372197462585064,1.3587888477468077,0.05,5.029590892768338,0.8708564335438104,0.0,14.04393257218982,6.041185105214893,1.0,1.0,1.0,3.088395098074889e-06,2.0,0,425,0,242.36171404362184,1.1012921693108484,1158,0.3539,0.22868,6.118212724273704,58,56,2,0.4206,594,0.7337116286016189,0.028361,0.028360561033956344,256,9.01083545311325e-06,2.163086631442755e-06,4.037341973034376e-06,0.9996718511518797,1.9743624822888222,-6.695549537433268e-07,26.110637553293543,6.54721884153116,8.089558104996843,0.0,0.0,0.0,0.0,0.7571360232462572,0.017787118373555635,621.5451895649742,289.8105154519182,0.6015589201704863,0.6091702075509868,0.609170287691728,0.7614627594387335,0.060438090370624795,1349,0.2025,0.2984,-0.01601,-0.000712,2,0.0718,0.1027,-1.2e-05,20.213,10.1063,2.0,0.39095,0.70016,0.60359,0.70171,0.9837,0.979,0.9952,0.495,3.1647,0.4709,1.0285,5.8935,10.2602,3.2421,114,0.0655,0.9937,362,0.1964,0.9061,-3.0
1168,2592,140738,0.0,17.62205169049491,0.695832356011581,17.62205169049491,0.6299687800092654,12.61053578782643,9.656276226879005,-13.22458934462095,12.470265897219626,0.07471815418546285,13.22458934462095,0.008105350689299642,12.566366733016887,6.265985970418001,-33.36650027810052,40.20774857674564,0.16208859372737788,40.20774857674564,0.14636948683041093,4.372240718037887,1.3580957256323927,0.05,5.038202693116344,0.8696949500923351,0.0,14.057961147679114,6.040360050891409,1.0,1.0,1.0,7.471470647223381e-06,2.0,0,422,0,243.31834830731137,1.1030047921021051,1162,0.3575,0.24804,6.256394483264824,48,46,2,0.4202,597,0.7343579097456644,0.019955,0.019954967822604086,256,5.613674697668798e-06,7.78193597906694e-07,1.3963952663521828e-06,0.9338040888172108,1.989607583002057,-2.193217057451653e-07,26.110496321354915,6.7632943026013095,8.43536718228745,0.0,0.0,0.0,0.0,0.7479374625333015,0.024269142808187563,621.544175877158,289.8100427953947,0.6015122150673035,0.6091702102847536,0.609170287691728,0.7614627628559419,0.06080552461370721,1349,0.2009,0.2994,0.05678,0.000451,2,0.0718,0.1856,-2e-06,20.213,10.1063,2.0,0.39165,0.70062,0.60325,0.70682,0.984,0.979,0.9949,0.4946,3.1125,0.4904,0.996,5.8369,10.3686,3.3313,115,0.0608,0.4177,366,0.1932,0.8891,0.0
1169,2593,140739,0.0,17.858383603737682,0.7012445933195552,17.858383603737682,0.6340103165040137,12.620404154556274,9.657158337025818,-12.348802202437554,11.963439956889363,0.07458583666022899,12.348802202437554,0.005919677612549886,12.559169426711494,6.237781582017025,-34.43052280875774,40.60064986565439,0.18967401803890688,40.60064986565439,0.14636805114734971,4.372292007030958,1.357725365835615,0.05,5.0468022688092,0.8692557116375162,0.0,14.071987538257062,6.046454908889797,1.0,1.0,1.0,1.446093579779515e-05,2.0,0,426,0,244.3141764551877,1.1054653112588606,1163,0.3588,0.21882,6.3147838893813315,42,40,2,0.4202,594,0.7333066831594004,0.029292,0.029292456313338766,256,1.0590712323897462e-05,5.799513129151479e-07,1.2974287135877146e-06,0.9393413595515362,2.0153382978490733,-1.6101733780057946e-07,24.392145612636327,6.695457074313134,8.320968501959065,0.0,0.0,0.0,0.0,0.7471479716966382,0.00812564693187161,621.5438484388609,289.8098901193492,0.6014085470325672,0.6091702111536083,0.609170287691728,0.7614627639420103,0.06162102886269086,1349,0.1881,0.3018,0.11076,-0.000379,2,0.0675,0.1784,9e-06,20.213,10.1063,2.0,0.39224,0.70097,0.60107,0.71003,0.984,0.979,0.995,0.4948,3.1115,0.4903,0.9957,5.8432,10.3655,3.3314,115,0.1441,-0.0184,367,0.1965,0.8583,3.0
1170,2596,140743,0.0,17.970997088022198,0.704698476046059,17.970997088022198,0.6431960350681452,12.638403303156428,9.65936311932918,-11.941598303826021,12.3354394334758,0.0724177177491901,12.3354394334758,0.00036884051222351713,12.565152740808688,6.207990861910628,-32.95265353683733,42.789667342720605,0.14491022547542798,42.789667342720605,0.14636685958623255,4.3723430662939595,1.3572389757579821,0.05,5.055414465905499,0.8675670457658594,0.0,14.086006061000672,6.047900659817465,1.0,1.0,1.0,1.7797158213394506e-06,2.0,0,430,0,245.91740368266574,1.107063647605965,1166,0.3587,0.19476,6.292301936732206,48,46,2,0.4131,596,0.7331165257977816,0.012232,0.01223195194101745,256,7.394536096120315e-06,9.94597253272941e-07,2.0665799336281336e-06,0.9445477029722884,2.034733801225041,-3.811376728669711e-07,26.914067929955422,8.13144413918906,10.219130278025588,0.0,0.0,0.0,0.0,0.7453525498488855,0.005292708768394127,621.5451722907825,289.8105073974075,0.6013591368999914,0.6091702076156413,0.609170287691728,0.7614627595195517,0.062009473877974924,1349,0.1834,0.3032,0.09007,-0.001079,2,0.0659,0.1342,1.1e-05,20.212,10.1062,2.0,0.39211,0.70081,0.60055,0.71708,0.984,0.9791,0.9949,0.495,3.1103,0.4901,0.95,5.8328,10.4115,3.3474,115,0.1649,0.1143,367,0.2063,0.8561,5.0
1171,2599,140747,0.0,18.061547239607126,0.7086661473678498,18.061547239607126,0.6385820829094911,12.634188949658839,9.657900101911196,-11.93135057241987,11.519550058779966,0.07384622679474294,11.93135057241987,0.004222616171185969,12.565607372463784,6.210334118353437,-33.081453679796965,43.542588057571734,0.15919861711600886,43.542588057571734,0.14636631512069545,4.37301146353373,1.3567305324659755,0.05,5.063914506058306,0.8670315975926882,0.0,14.100017276869636,6.049340369008223,1.0,1.0,1.0,1.549296044173162e-05,2.0,0,431,0,246.34052937750516,1.1101390344880149,1166,0.3535,0.1429,6.229864223678525,48,46,2,0.4056,593,0.7330282100587874,0.011564,0.011564054279298741,256,7.3748418056798244e-06,3.7646147602548323e-07,9.844413951890344e-07,0.9901889882557049,2.0561899370163497,-8.952300106984539e-09,18.1931247858046,5.574825727096752,6.757427987368383,0.0,0.0,0.0,0.0,0.7488140847461139,0.02058904414022698,621.5448134951334,289.8103401002363,0.6013194073726343,0.609170208644102,0.609170287691728,0.7614627608051274,0.06232195591558328,1352,0.1831,0.2957,0.16297,-0.001035,2,0.0647,0.1714,6e-06,20.212,10.106,2.0,0.39208,0.70106,0.60549,0.72217,0.9839,0.9791,0.9952,0.4948,3.109,0.4899,0.9836,5.903,10.3506,3.3292,115,0.1708,0.4998,367,0.219,0.8874,9.0
1172,2599,140747,1.7663466757176574e-21,18.26739391907255,0.7154691420539887,18.26739391907255,0.6400123388688235,12.63997580935696,9.658206268906499,-11.906753085372381,11.62127970203924,0.07208780089222522,11.906753085372381,0.0006365965172983523,12.565008860566163,6.204042416702242,-33.38369667851394,45.27415890177615,0.15923750681912338,45.27415890177615,0.14636549947993943,4.37310170625259,1.3563437521201165,0.05,5.072469136261997,0.8661941176025421,1.4142115624116159e-08,14.114034667014323,6.05779996101474,0.00029453116370536936,1.4142055622443195,0.8854290014140889,3.876205510633098e-05,2.0,0,431,0,246.53645416750152,1.1131909233487665,1166,0.3509,0.15853,6.217284441337719,53,52,1,0.3997,592,0.7338583137584578,0.001917,0.001917226145392359,256,2.019492244221507e-05,2.7926984189788154e-07,1.3955043456214685e-06,0.9308787042768779,2.0840141431039942,1.873431186234807e-07,22.06677799099436,5.830537560233969,7.0611737342043055,3.1285835549730323,1.0333949741885895,1.3309172061354415,0.024009960736035965,0.042352521415614054,0.2716434551116572,621.5438642460626,289.80989748984024,0.6012290581684187,0.6091702110357702,0.609170287691728,0.7614627637947127,0.06303233284057506,1352,0.1944,0.3083,0.25331,-0.000297,2,0.0683,0.1152,1.5e-05,20.212,10.1062,2.0,0.39166,0.7015,0.60299,0.69001,0.9838,0.9791,0.9952,0.4948,3.1063,0.4895,1.0053,5.9059,10.3228,3.3232,115,0.1585,0.8689,371,0.2128,0.8913,1.0
1173,2601,140749,0.0,18.413280790798193,0.7188496716215684,18.413280790798193,0.6415219589580873,12.646133930497827,9.65898490280697,-12.238250810285615,12.392551347342078,0.06368629621677083,12.392551347342078,0.000132912726360806,12.562895116042277,6.243870794771219,-32.56775540385093,42.59095719709771,0.17869444681147142,42.59095719709771,0.1460180066279564,4.396199912129612,1.3564398728473006,0.05,5.068698792202969,0.8702780196785118,0.0,14.121154080867148,6.06198978407314,1.0,1.0,1.0,3.969385119133011e-05,2.0,0,429,0,245.47513379888082,1.1157813367490563,1167,0.3545,0.11212,6.3732399312889845,47,46,1,0.3976,590,0.7336204131660309,0.027999,0.027999378157177457,256,2.3714059194394256e-05,3.987794795961892e-07,1.5680198094253906e-06,0.9721930041977365,2.1039754394181927,-7.033458847049055e-08,19.06898050540705,5.746442997063579,6.939040119364449,0.0,0.0,0.0,0.0,0.7593319161582717,0.27921225078398254,621.5441529320269,289.81003209667097,0.6011650347012002,0.6091702103709102,0.609170287691728,0.7614627629636378,0.06353569149275046,1353,0.2065,0.3063,0.2251,-0.00015,2,0.0733,0.1237,-1.5e-05,20.213,10.1065,2.0,0.39215,0.70082,0.60551,0.69937,0.9839,0.979,0.9951,0.4944,3.1036,0.4891,1.0157,5.9171,10.3016,3.3192,117,0.1579,0.9868,373,0.2182,0.9048,-4.0
1174,2602,140750,0.0,18.574282420785906,0.7223519417264415,18.574282420785906,0.6455555446236042,12.656400793875234,9.659952167886773,-12.087724146763751,11.482424789956944,0.06595525415620769,12.087724146763751,0.0019791108270634794,12.56273018485704,6.24488073374507,-32.57954780141918,40.92982769049746,0.16361231470701082,40.92982769049746,0.14601725136701285,4.396221213003015,1.3560135789027012,0.05,5.07733763433877,0.8719826145350695,0.0,14.135172937014909,6.068104881005183,1.0,1.0,1.0,6.841826032555573e-05,2.0,0,426,0,245.273143110524,1.1182331694513363,1168,0.3481,0.14241,6.403165851762468,51,50,1,0.393,590,0.7340788019867692,-0.028767,-0.028767190407816834,256,7.446357714451181e-06,3.375448166008254e-07,8.048301201613168e-07,0.9988186546366662,2.123314770575127,-1.7866908095102617e-08,21.71224819123896,6.236747963538788,7.646336308245916,0.0,0.0,0.0,0.0,0.7497635970106143,0.011224902000100463,621.5453003018937,289.810567085692,0.6010943644197514,0.6091702072992957,0.609170287691728,0.7614627591241196,0.0640911151293314,1353,0.2075,0.3101,0.23173,-0.000837,2,0.0723,0.0988,4.4e-05,20.214,10.107,2.0,0.39139,0.70126,0.60302,0.70968,0.9838,0.9791,0.9951,0.4946,3.103,0.489,1.0155,5.9078,10.312,3.3232,117,0.0983,0.9081,374,0.2103,0.9093,-1.0
1175,2604,140753,0.0,18.711180441043496,0.7277403716623793,18.711180441043496,0.6521108529709604,12.670903487639334,9.661640249827752,-12.479986267359134,12.59451254867858,0.06663408568019732,12.59451254867858,0.00031029781067459794,12.564412821847757,6.229237398659176,-34.73906512145594,41.604927684829114,0.16673081435948361,41.604927684829114,0.14601651196310597,4.39634495302769,1.3553187838654992,0.05,5.085958067140407,0.8736897349384392,0.0,14.149191974686998,6.0718957841902235,1.0,1.0,1.0,1.3590284831407196e-05,2.0,0,428,0,246.36020290246773,1.1199521419367056,1170,0.3435,0.22549,6.434118264309702,44,43,1,0.3895,591,0.7337233805844932,-0.013214,-0.013214300729247563,256,4.290173944480201e-06,5.199435125355484e-07,8.098444903112413e-07,1.0214568065305367,2.148886161380154,-1.2706911554550784e-08,24.85388045890479,6.781334893933187,8.362806297895663,0.0,0.0,0.0,0.0,0.7502966388789789,0.021295406280713868,621.545523227784,289.81067103029375,0.601034261180314,0.6091702066104241,0.609170287691728,0.7614627582630301,0.06456346267210991,1353,0.2075,0.311,0.14659,-7.7e-05,2,0.0714,0.0849,-4e-06,20.214,10.107,2.0,0.39112,0.70099,0.60513,0.71617,0.9839,0.9791,0.9951,0.4946,3.105,0.4893,1.0162,5.8954,10.3436,3.3313,118,0.0892,0.0248,373,0.1964,0.879,-6.0
1176,2612,140764,0.0,18.873841702811873,0.7286584101933304,18.873841702811873,0.6496124816450841,12.670697295474987,9.662675637991308,-12.18257991633405,13.742746346042594,0.06622414511887662,13.742746346042594,0.0013008550885283132,12.563312297507585,6.206702487211051,-33.07775655839263,41.04782684804594,0.21101712236447412,41.04782684804594,0.1460163731913479,4.39643844378846,1.3546071657098644,0.05,5.094614501416045,0.876159171623577,0.0,14.163271208594473,6.06170670140921,1.0,1.0,1.0,1.6620594658456124e-06,2.0,0,430,0,246.67006037820815,1.1217209717514838,1173,0.345,0.41027,6.429154913875557,46,45,1,0.3781,593,0.7341623743715998,0.007532,0.007531920539852743,256,5.185229219745334e-06,2.359680849716207e-07,5.475235809630099e-07,1.0199911525800305,2.167559087354668,4.220273997063958e-08,37.42020782218499,8.75354414300267,11.214675829464838,0.0,0.0,0.0,0.0,0.7406179223069865,0.02072449051247629,621.5453669928913,289.81059818198673,0.6009628281733739,0.6091702070994824,0.609170287691728,0.761462758874353,0.06512474637300887,1358,0.1947,0.2944,0.17406,0.000326,2,0.0672,0.0972,-2.7e-05,20.213,10.1067,2.0,0.39067,0.70154,0.61032,0.72269,0.9839,0.9791,0.9952,0.4946,3.1,0.4885,1.0258,5.9182,10.3458,3.3374,118,0.1353,-0.2248,372,0.1965,0.8504,-0.0
1177,2615,140768,0.0,18.89670744915485,0.7292890462880898,18.89670744915485,0.6584036235448648,12.688967194432585,9.664479877753285,-12.493982457496395,11.426764248531159,0.06603187753187421,12.493982457496395,0.0016321259433596193,12.563102916672356,6.241067224422604,-33.23949692993111,41.67407111938196,0.2049025658007706,41.67407111938196,0.14601600649558039,4.396449620092251,1.3541434347833416,0.05,5.103189230984773,0.877111468876028,0.0,14.177270357713365,6.063168177585138,1.0,1.0,1.0,1.0576170739368162e-06,2.0,0,432,0,247.56372883523701,1.1234425279211362,1176,0.3569,0.41984,6.414329626990811,48,47,1,0.4058,594,0.734062731341064,0.028911,0.028910784156598313,256,1.104142434202813e-05,4.0785122453711893e-07,1.0740376079136323e-06,1.0698672568402219,2.177384725922312,9.924407693986733e-08,26.012110475424116,8.469773486374214,10.664662685990976,0.0,0.0,0.0,0.0,0.7494044509900127,0.009886082060684845,621.5447571746489,289.81031383944475,0.6009527970850713,0.6091702086625834,0.609170287691728,0.7614627608282293,0.06520370927731595,1358,0.1977,0.3029,0.18596,-0.001113,2,0.0706,0.136,-2e-05,20.213,10.1067,2.0,0.39058,0.70079,0.60899,0.72613,0.9839,0.9792,0.9952,0.4948,3.1042,0.4892,0.9934,5.9263,10.3976,3.3495,119,0.1453,0.1965,374,0.2124,0.8804,-1.0
1178,2620,140774,0.0,18.836547184807927,0.728982707437837,18.836547184807927,0.6627978824978811,12.700078312821965,9.665903623498966,-12.028242352642508,12.267763604203862,0.061637111050909216,12.267763604203862,0.00042963399163831184,12.56023042118665,6.220036469888619,-32.92111768800956,44.92852582742721,0.18177283925465396,44.92852582742721,0.1460158854367311,4.3965146925526515,1.3536011170867372,0.05,5.111845945644763,0.8776671219793564,0.0,14.191282978344502,6.060015459672682,1.0,1.0,1.0,1.1390359394757525e-05,2.0,0,434,0,248.57718939798173,1.1256003201779965,1179,0.3563,0.36032,6.356850189154543,39,38,1,0.4057,592,0.7331625792669932,0.013511,0.013510900175742302,256,3.074533604230593e-05,8.985513888585768e-07,2.36822345412e-06,0.98473576117267,2.177221279895328,7.758765355278551e-08,22.45449453294555,6.307960872706879,7.751280070698904,0.0,0.0,0.0,0.0,0.7472097352712062,0.009175539391857713,621.54460600242,289.8102433517275,0.6009792069551996,0.6091702090734177,0.609170287691728,0.761462761341772,0.06499614011899157,1360,0.1903,0.2968,0.15673,1.9e-05,2,0.0678,0.1189,-3.3e-05,20.213,10.1066,2.0,0.3903,0.70032,0.60679,0.73069,0.984,0.9792,0.9951,0.4947,3.1031,0.489,1.0043,5.8999,10.4376,3.3636,119,0.1594,0.6559,376,0.2042,0.89,-3.0
1179,2621,140775,0.0,18.92985523397387,0.7305390507541751,18.92985523397387,0.6621156843387157,12.703344531030348,9.66558902516018,-12.474306506823789,11.496409298910113,0.05898397068792687,12.474306506823789,0.00358477169795149,12.563628245700649,6.238593692649652,-31.80188046771246,43.823351442763645,0.18886667796278753,43.823351442763645,0.14601547202306545,4.396597060258377,1.3532199383451178,0.05,5.120506176793958,0.8791644376979513,0.0,14.205301838998196,6.066091351390195,1.0,1.0,1.0,3.734478552305596e-05,2.0,0,437,0,250.61710802400998,1.1285814904623896,1179,0.3582,0.35423,6.369654140566447,37,36,1,0.4122,590,0.7335187221655479,0.001502,0.0015022130074262563,256,6.627939843121942e-06,8.098223929683117e-07,1.5240167380115483e-06,1.0500661028369054,2.1874284746137946,2.6833179886033473e-07,22.998826544058677,5.888686546810458,7.346267248198895,0.0,0.0,0.0,0.0,0.7536222088041441,0.006529541822776846,621.5448395471857,289.81035224763735,0.600938235137236,0.6091702084497084,0.609170287691728,0.7614627605621355,0.06531807814028215,1361,0.1865,0.3046,0.14312,-0.000182,2,0.0669,0.1032,-3e-05,20.213,10.1063,2.0,0.39064,0.70094,0.61086,0.73508,0.984,0.9791,0.9951,0.4948,3.0994,0.4884,1.0256,5.9251,10.394,3.3536,119,0.1543,0.9112,378,0.1921,0.9364,-2.0
1180,2624,140779,0.0,18.996276724337413,0.7302350399044055,18.996276724337413,0.6712259701829281,12.72187564727844,9.667315704670486,-12.020199021163512,12.647011520189237,0.0577798370737202,12.647011520189237,0.0011473629594262649,12.563293641003412,6.25717175227566,-31.955675063906778,43.88663055945515,0.17409987708260988,43.88663055945515,0.14601516623009125,4.39666965501167,1.3528319874895354,0.05,5.129023894384714,0.8802495822565252,0.0,14.21931359253516,6.067578629448934,1.0,1.0,1.0,1.1322560615570136e-06,2.0,0,441,0,252.5791246665808,1.130086323163571,1182,0.3346,0.2191,6.349507728862712,41,41,0,0.3995,591,0.7329934368255001,-0.003379,-0.003379256645739792,256,2.242183913221548e-05,2.0454163821254337e-07,1.4189831693314064e-06,1.039070830416541,2.1922270032750277,-1.0674722640899367e-07,12.528814698709581,5.057293487079714,6.130427354497191,0.0,0.0,0.0,0.0,0.7561963924277838,0.025568891369932054,621.5447433480895,289.81030739247615,0.6009090547858599,0.6091702087744357,0.609170287691728,0.7614627609680447,0.06554727778750695,1361,0.1912,0.3067,0.15757,3.6e-05,2,0.0641,0.0973,1.8e-05,20.213,10.1063,2.0,0.39107,0.7012,0.60074,0.74274,0.984,0.9792,0.9951,0.495,3.1026,0.4889,0.9928,5.891,10.4737,3.3758,119,0.174,0.9746,381,0.1987,0.9457,1.0
1181,2624,140779,1.0453288460113969e-21,18.990483588460943,0.7306720060997702,18.990483588460943,0.6726955888236464,12.728644240417651,9.66754137726169,-11.885027091155193,12.20973696812513,0.054635029997134904,12.20973696812513,0.000466628505190414,12.562194849952181,6.282495385780627,-32.8454627806375,42.78755841696011,0.17472745972903614,42.78755841696011,0.14601477038850183,4.396703409921109,1.3524745184001528,0.05,5.1376978840056085,0.877722775551297,1.4142115624116159e-08,14.233232688101278,6.076034415480041,0.00010168712389024837,1.4142067103562448,0.8980504161096091,5.6746307450647284e-06,2.0,0,445,0,254.75241247550005,1.1330717543464264,1182,0.3264,0.18992,6.414368285697903,43,43,0,0.3947,591,0.7343375979559732,0.014175,0.014174782025942356,256,3.5069785126283867e-06,7.608477145231776e-07,1.4621600393586949e-06,1.0311970660091792,2.1953514296073946,2.4054885892696496e-07,24.758906916452553,6.850308649991774,8.781723584598138,3.122125366594025,1.1338312133918929,1.438030303000227,-0.12604864744302713,0.02869170284602831,1.1208959084912886,621.5454587122514,289.81064094836233,0.6009116031396147,0.6091702067731972,0.609170287691728,0.7614627584664965,0.06552721296332462,1361,0.1921,0.3005,0.13909,-0.000649,2,0.0628,0.1743,2.3e-05,20.213,10.1063,2.0,0.39113,0.70161,0.60089,0.71544,0.984,0.9792,0.9951,0.495,3.1016,0.4887,1.0038,5.897,10.4576,3.3717,119,0.1484,0.963,383,0.211,0.9718,-4.0
1182,2625,140780,0.0,18.86106106910496,0.7250521441114625,18.86106106910496,0.6717072063358667,12.731984874889111,9.66757007931952,-12.466691310821151,12.15084547546472,0.04668738561204506,12.466691310821151,0.00919020525081765,12.562538163005982,6.281922108695306,-30.574961326241198,42.88182930282799,0.22701034716059512,42.88182930282799,0.14603150674635967,4.419577103955009,1.3527000590880336,0.05,5.133542288330267,0.8801578560678687,0.0,14.235757250073014,6.082696844034801,1.0,1.0,1.0,2.767003365881091e-05,2.0,0,439,0,254.93510796713807,1.1360688027599095,1182,0.3323,0.23661,6.345971484643609,48,48,0,0.3929,591,0.735764024176646,0.042034,0.0420337367376129,256,1.6730047450464298e-05,1.5015536625914558e-06,3.698045107518323e-06,1.1733669102798125,2.1765485445237482,4.374645612493553e-07,24.82776896595162,7.251305080677798,9.088555759423521,0.0,0.0,0.0,0.0,0.7627728073164881,1.1212321218875994,621.5450295291281,289.81044083132457,0.6009684470671194,0.6091702080100092,0.609170287691728,0.7614627600125115,0.06508068175529422,1362,0.1965,0.3109,0.1174,-0.000162,2,0.0654,0.1662,3.8e-05,20.211,10.1057,2.0,0.3925,0.70181,0.59909,0.71902,0.984,0.9791,0.9951,0.4949,3.0979,0.4882,1.0026,5.9464,10.4077,3.3596,119,0.1112,0.9702,384,0.203,0.9696,-1.0
1183,2628,140784,0.0,18.70413909373268,0.718716233269605,18.70413909373268,0.6659081157633354,12.727633063737686,9.667524825590144,-11.832222507377693,11.599032783491287,0.05210202127282257,11.832222507377693,0.006555620856563138,12.566091816072152,6.273924238576182,-31.50508739632565,43.21877215593668,0.2126191761685134,43.21877215593668,0.14603193260778963,4.419649191546476,1.3519971345353827,0.05,5.142224002525387,0.8841424269377892,0.0,14.24979703707097,6.08420087438627,1.0,1.0,1.0,5.96665745531023e-07,2.0,0,442,0,255.13278167389913,1.1389916871277959,1182,0.3419,0.25014,6.223567781540267,43,43,0,0.3984,588,0.7358229437467532,-0.000681,-0.000680845338080216,256,5.5078495295499095e-06,5.474002890480353e-07,1.1243504950829123e-06,1.0391371711306365,2.16271506149209,6.372857753099803e-08,36.146384271815975,10.548277991823154,13.547347937721177,0.0,0.0,0.0,0.0,0.7552603263204175,0.0032408186069614537,621.5455321673118,289.8106751985653,0.6010373606033914,0.609170206598961,0.609170287691728,0.7614627582487012,0.06453916537379943,1365,0.1952,0.3094,0.07763,-8e-06,2,0.067,0.1077,9e-06,20.212,10.106,2.0,0.39165,0.70154,0.59925,0.72688,0.9838,0.9791,0.9953,0.4951,3.0903,0.487,1.0563,5.9478,10.3571,3.3515,119,0.0346,0.6023,385,0.1994,0.9377,5.0
